date,Open_x,High_x,Low_x,value,Adj Close_x,Volume_x,gdp,cpiaucsl,Open_y,High_y,Low_y,qqq,Adj Close_y,Volume_y,Open,High,Low,dia,Adj Close,Volume,spy,group,time_idx,month,EMA_12,Tenkan_sen,Kijun_sen,Senkou_Span_A,Senkou_Span_B,Chikou_Span,EMA_26,MACD,Signal_Line,High_Low,High_Close,Low_Close,TR,ATR
2016-06-28,23.225,23.415001,23.035,-1.0754041561344427,21.490286,161779600,374.23404000000005,240.222,103.330002,104.510002,103.300003,104.459999,99.794518,28260604.0,172.850006,173.860001,172.199997,173.820007,150.61232,5642799.0,203.199707,0,182,6,-1.0621134265942471,175.0999985,175.274994,-1.4591242561860642,-1.4625121992583086,26.467501,-1.0506370872098407,-0.4768287260875304,-0.4454751995032357,1.660004000000015,150.85000100000002,149.189997,150.85000100000002,-1.5766252880379137
2016-06-29,23.4925,23.637501,23.407499,-1.0710644469561426,21.676289,146124000,374.23404000000005,240.222,105.260002,106.529999,105.231003,106.309998,101.56189,31356723.0,175.160004,176.820007,175.0,176.639999,153.055847,5578181.0,206.660004,0,183,6,-1.0627936534919995,175.0999985,175.274994,-1.460648959634483,-1.4625121992583086,26.870001,-1.0514245277376792,-0.4741047569464065,-0.45904228538217456,1.820007000000004,153.422508,151.602501,153.422508,-1.5827907003174215
2016-06-30,23.610001,23.942499,23.575001,-1.064635279922449,21.95183,143345600,374.23404000000005,240.222,106.519997,107.610001,106.129997,107.540001,102.736946,36300819.0,177.050003,179.080002,176.860001,179.0,155.100693,5068990.0,209.475006,0,184,6,-1.0623759656850713,175.0999985,175.274994,-1.46443762606871,-1.4342779526950948,27.092501,-1.0516724488075204,-0.45643619236292404,-0.4661027408364829,2.2200009999999963,155.480002,153.26000100000002,155.480002,-1.5790161029471945
2016-07-01,23.872499,24.1175,23.8325,-1.063081564555973,22.018421,104106000,377.85278,240.101,107.489998,108.480003,107.449997,108.080002,103.252838,19902803.0,178.779999,179.800003,178.779999,179.309998,155.369308,3998242.0,209.920807,0,185,7,-1.0617824986410074,175.0999985,175.274994,-1.4615730028692928,-1.4342779526950948,27.202499,-1.0517857176422505,-0.43765143368601755,-0.46771825945556345,1.0200040000000001,155.900003,154.879999,155.900003,-1.5737512939312628
2016-07-05,23.8475,23.85,23.615,-1.0679034612618,21.811754,110820800,377.85278,240.101,107.580002,107.660004,106.839996,107.419998,102.622314,21167903.0,178.580002,178.679993,177.660004,178.210007,154.416168,3233098.0,208.410004,0,186,7,-1.0620252858395272,175.0999985,175.274994,-1.4640679246855908,-1.4342779526950948,27.0,-1.0522514906944023,-0.431794751522495,-0.4677533201230994,1.0199890000000096,154.707493,153.687504,154.707493,-1.5684373871830355
2016-07-06,23.65,23.915001,23.592501,-1.065010314666081,21.935755,123796400,377.85278,240.101,106.919998,108.349998,106.57,108.300003,103.46302,24579270.0,177.610001,179.100006,176.960007,178.979996,155.08342,5395428.0,209.660004,0,187,7,-1.061783748864747,175.0999985,175.274994,-1.4651306411687468,-1.4263781144609522,26.9825,-1.0524662246965144,-0.41969036443900337,-0.46518271265214944,2.1399990000000173,155.352507,153.21250799999999,155.352507,-1.562288262210758
2016-07-07,23.924999,24.125,23.905001,-1.0628136611656789,22.0299,100558400,377.85278,240.101,108.389999,108.860001,108.110001,108.620003,103.768723,19161748.0,179.149994,179.723297,178.039993,178.789993,154.918686,2343277.0,209.526001,0,188,7,-1.061240002772655,175.08499899999998,175.274994,-1.4640218142365173,-1.4178236258862484,27.045,-1.0525006441078595,-0.4043134483481528,-0.4598250008419856,1.6833039999999926,155.840797,154.15749300000002,155.840797,-1.5542287667786254
2016-07-08,24.122499,24.2225,24.012501,-1.0588490295921245,22.199827,115648400,377.85278,240.101,109.169998,110.360001,109.019997,110.300003,105.373703,29457871.0,180.009995,181.559998,179.979996,181.300003,157.093552,5177303.0,212.649994,0,189,7,-1.0601674001818715,175.96499649999998,175.96499649999998,-1.4640218142365173,-1.4123077085115332,27.370001,-1.052235781376975,-0.38277968056079426,-0.45091580880010784,1.5800020000000075,157.574997,155.994995,157.574997,-1.5384671075789809
2016-07-11,24.1875,24.4125,24.182501,-1.0572417164031442,22.268711,95179600,377.85278,240.101,110.68,111.334999,110.660004,110.93,105.975548,20218504.0,181.860001,182.720001,181.779999,182.119995,157.804169,2358721.0,213.399994,0,190,7,-1.0590114939602246,177.45999899999998,176.544998,-1.4601407882955784,-1.4123077085115332,27.344999,-1.0518702388711665,-0.3616917847195949,-0.43926115553696665,0.9400019999999927,158.550001,157.60999900000002,158.550001,-1.52814218952485
2016-07-12,24.2925,24.424999,24.280001,-1.0548843765880134,22.369736,96670000,377.85278,240.101,111.589996,111.790001,111.339996,111.489998,106.510536,21906145.0,183.009995,183.619995,182.779999,183.389999,158.904556,3127956.0,214.949997,0,191,7,-1.0576692258245362,179.3099975,176.994995,-1.4620350545185523,-1.4123077085115332,27.305,-1.051355338664309,-0.33959498440833596,-0.4251935345015609,0.8399959999999851,159.374994,158.534998,159.374994,-1.5130110256454934
2016-07-13,24.352501,24.4175,24.209999,-1.0578310567145663,22.243452,103568800,377.85278,240.101,111.790001,111.82,111.209999,111.220001,106.252586,21107762.0,183.679993,183.800003,183.050003,183.600006,159.086472,2390525.0,214.919998,0,192,7,-1.0569887033572352,180.330002,177.08499899999998,-1.4581539592733315,-1.4123077085115332,27.27,-1.051099123269134,-0.32826414990581054,-0.4115068534442036,0.75,159.445003,158.695003,159.445003,-1.4983563596631346
2016-07-14,24.3475,24.747499,24.33,-1.0475444108912129,22.684324,155676000,377.85278,240.101,111.959999,112.190002,111.699997,111.980003,106.978676,20870986.0,185.059998,185.270004,184.567398,184.960007,160.264923,3354714.0,216.119995,0,193,7,-1.0548236569046658,181.1150055,177.8199995,-1.449098176634382,-1.4123077085115332,27.34,-1.0500919835480735,-0.2972927660050239,-0.39390835137944075,0.702606000000003,161.052503,160.349897,161.052503,-1.4816203507094803
2016-07-15,24.73,24.825001,24.625,-1.0475979872831604,22.682024,120548000,377.85278,240.101,112.220001,112.300003,111.550003,111.800003,106.806709,17999312.0,185.350006,185.5,184.449997,184.880005,160.312424,3837177.0,215.830002,0,194,7,-1.052999971725162,181.2300035,177.9349975,-1.4473425790394683,-1.4123077085115332,27.127501,-1.0491634566903971,-0.2733248356874221,-0.3746839437901193,1.0500030000000038,160.8025,159.752497,160.8025,-1.4549360656344523
2016-07-18,24.674999,25.032499,24.65,-1.0419724661286784,22.923128,145975600,377.85278,240.101,111.860001,112.739998,111.849998,112.540001,107.513641,20713924.0,184.830002,185.380005,184.710007,185.080002,160.48584,2134899.0,216.409195,0,195,7,-1.0505877471352223,181.2300035,177.9349975,-1.4473425790394683,-1.4123077085115332,27.2125,-1.0478826678861974,-0.24301306467081904,-0.35279687089035017,0.669998000000021,160.68500500000002,160.015007,160.68500500000002,-1.4170917097841857
2016-07-19,24.889999,25.0,24.834999,-1.0417581391303319,22.932314,95119600,377.85278,240.101,112.169998,112.480003,111.93,112.129997,107.121971,18936702.0,185.009995,185.419998,184.820007,185.419998,160.780624,2046274.0,216.190002,0,196,7,-1.0485135218960193,181.7699965,177.9349975,-1.4473425790394683,-1.4123077085115332,27.0075,-1.0466807110384517,-0.21960950735288942,-0.3302627702470531,0.5999909999999886,160.46249799999998,159.862507,160.46249799999998,-1.385609366752034
2016-07-20,25.0,25.115,24.934999,-1.0412759730333618,22.95298,105104000,377.85278,240.101,112.75,113.650002,112.599998,113.440002,108.373451,24997929.0,185.899994,186.080002,185.389999,185.779999,161.092819,2159531.0,217.085007,0,197,7,-1.046683916712006,183.029999,178.2249985,-1.4473425790394683,-1.4123077085115332,26.8925,-1.0455317003454971,-0.20131422259091417,-0.3083077277332685,0.6900030000000186,161.112501,160.422498,161.112501,-1.3604235073919875
2016-07-21,24.9575,25.25,24.782499,-1.0441155218065763,22.831278,130808000,377.85278,240.101,113.519997,113.739998,112.870003,113.18,108.125053,18885367.0,185.539993,185.729996,184.539993,184.979996,160.399063,2837735.0,216.264999,0,198,7,-1.0455744810308938,183.9300005,178.2249985,-1.4498869933538112,-1.4123077085115332,26.735001,-1.0446803273731453,-0.19430930061840504,-0.2892398271965995,1.1900029999999902,160.739996,159.549993,160.739996,-1.343196252553308
2016-07-22,24.815001,24.825001,24.577499,-1.048240882555973,22.654472,113254800,377.85278,240.101,113.279999,113.779999,112.911003,113.650002,108.574066,20003363.0,185.0,185.570007,184.759995,185.509995,160.858627,3078267.0,217.240005,0,199,7,-1.0452730691162069,184.4300005,178.2249985,-1.4498869933538112,-1.4123077085115332,26.705,-1.0442007813848664,-0.19897041884998948,-0.2749861888174065,0.8100120000000004,160.71250700000002,159.902495,160.71250700000002,-1.327434593353662
2016-07-25,24.5625,24.709999,24.23,-1.0553130091541498,22.351364,161531600,377.85278,240.101,113.559998,113.690002,113.279999,113.660004,108.583633,12968085.0,185.270004,185.300003,184.369995,184.809998,160.251663,2316648.0,216.649994,0,200,7,-1.046110625741071,184.5650025,178.2249985,-1.4554280786265417,-1.4123077085115332,26.5,-1.0442860701125927,-0.21899900149162027,-0.26788315684346503,0.930008000000015,160.63500200000001,159.704994,160.63500200000001,-1.3080211286041636
2016-07-26,24.205,24.4925,24.105,-1.0589026059840718,22.197527,224959200,377.85278,240.101,113.629997,114.199997,113.220001,113.790001,108.707817,21223845.0,184.610001,185.020004,183.699997,184.600006,160.069565,4744411.0,216.75,0,201,7,-1.0473738968201247,184.8899995,178.2249985,-1.4554280786265417,-1.4123077085115332,26.525,-1.044633704265404,-0.24341696353634967,-0.26744295321732753,1.320007000000004,160.685005,159.36499799999999,160.685005,-1.290556412489894
2016-07-27,26.067499,26.0875,25.6875,-1.0252566532716314,23.639544,369379200,377.85278,240.101,114.760002,114.879997,114.099998,114.580002,109.462547,27646113.0,185.139999,185.279999,184.110001,184.580002,160.052261,4146723.0,216.520004,0,202,7,-1.0432447380533885,184.8899995,178.2249985,-1.4554280786265417,-1.4123077085115332,26.682501,-1.0424373589038143,-0.19163448642650163,-0.2559737594278643,1.1699979999999925,161.112499,159.94250100000002,161.112499,-1.2732908122273114
2016-07-28,25.7075,26.112499,25.705,-1.0178095347909364,23.958719,159479200,377.85278,240.101,114.760002,115.110001,114.400002,114.980003,109.844658,16939662.0,184.279999,184.660004,183.520004,184.380005,159.878815,2906313.0,216.770004,0,203,7,-1.0386003032034694,184.800003,178.2249985,-1.456074918593508,-1.4123077085115332,26.932501,-1.0398463267606366,-0.13657921556215477,-0.2349787468415144,1.1399999999999864,158.922505,157.78250500000001,158.922505,-1.2688775251183975
2016-07-29,26.047501,26.137501,25.92,-1.0185060064556963,23.928871,110934800,377.85278,240.101,115.239998,115.540001,114.870003,115.230003,110.083527,22385320.0,183.850006,184.5,183.539993,184.130005,159.662048,4207250.0,217.119995,0,204,7,-1.034777997125829,184.800003,178.2249985,-1.4597710915327444,-1.4123077085115332,26.924999,-1.0374993502944772,-0.09694385675183748,-0.20967353573057493,0.9600069999999903,158.415001,157.454994,158.415001,-1.2693196699959803
2016-08-01,26.102501,26.5375,26.102501,-1.008647928906809,24.351377,152671600,377.85278,240.545,115.309998,118.7799,115.169998,115.839996,110.666245,13990077.0,184.350006,184.520004,183.380005,183.869995,159.436584,3295908.0,216.940002,0,205,8,-1.03002072939334,184.7300035,178.2249985,-1.4570451369613873,-1.4123077085115332,27.09,-1.0345883968536058,-0.04734611146454179,-0.1787813697367062,1.1399989999999889,158.467504,157.327505,158.467504,-1.272291833366046
2016-08-02,26.512501,26.5175,26.0,-1.0170594224425584,23.990866,135266400,377.85278,240.545,115.68,115.769997,114.220001,114.959999,109.825554,21278383.0,183.699997,183.879807,182.309998,182.970001,158.656189,5139527.0,215.549194,0,206,8,-1.0272948699442845,184.019997,178.2249985,-1.465685047704433,-1.415766819842894,26.379999,-1.0325226272036356,-0.02944673018901687,-0.15022487032185525,1.5698089999999922,157.36730599999999,155.79749700000002,157.36730599999999,-1.2790965969639814
2016-08-03,26.202499,26.459999,26.192499,-1.0100409365279994,24.291672,120810400,377.85278,240.545,114.879997,115.349998,114.800499,115.339996,110.188599,15011273.0,182.850006,183.429993,182.710007,183.360001,158.994415,3008187.0,216.179993,0,207,8,-1.0239040631477214,183.9400025,179.1399995,-1.4927599945320014,-1.4431596869729344,25.782499,-1.0300845794697784,-0.003699894199558504,-0.12185215671663002,0.7199860000000058,157.309992,156.590006,157.309992,-1.291353871541399
2016-08-04,26.395,26.5,26.32,-1.0096123039618632,24.441734,109634800,377.85278,240.545,115.32,115.779999,115.029999,115.669998,110.50386,12835296.0,183.5,183.889999,183.149994,183.449997,159.072403,2368861.0,216.409698,0,208,8,-1.020968697996849,183.8050005,180.54000100000002,-1.4927599945320014,-1.4431596869729344,26.360001,-1.0277950468917194,0.013856686766355797,-0.09538481402397461,0.7400049999999965,157.442499,156.702494,157.442499,-1.302358369547523
2016-08-05,26.567499,26.9125,26.545,-1.000986504858324,24.813433,162213600,377.85278,240.545,116.279999,117.040001,116.129997,116.779999,111.564285,23196570.0,184.399994,185.279999,183.429001,185.259995,160.641922,4187650.0,218.179993,0,209,8,-1.017152297730842,183.79499850000002,181.47000150000002,-1.4927599945320014,-1.4431596869729344,26.987499,-1.025029512025013,0.04226717130307656,-0.06811157476061684,1.8509980000000041,158.812498,156.9615,158.812498,-1.308491105683005
2016-08-08,26.879999,27.092501,26.790001,-0.9962182059750012,25.018896,112148800,377.85278,240.545,116.82,116.870003,116.279999,116.650002,111.440094,12358181.0,185.5,185.699997,185.020004,185.279999,160.659256,2076652.0,218.050003,0,210,8,-1.0131863648611978,184.0049975,181.5200045,-1.4927599945320014,-1.4431596869729344,27.942499,-1.0221119486164538,0.07063606460778943,-0.0402025473425233,0.6799929999999961,158.829996,158.150003,158.829996,-1.3138377901048244
2016-08-09,27.057501,27.235001,27.002501,-0.9938608875904269,25.120487,105260800,377.85278,240.545,116.730003,117.290001,116.669998,116.919998,111.698029,13276458.0,185.380005,185.860001,185.059998,185.350006,160.719894,1903842.0,218.179993,0,211,8,-1.009466385180393,184.0849995,181.5200045,-1.4927599945320014,-1.4431596869729344,28.8925,-1.0192340676962028,0.0935104913379835,-0.01296448060666778,0.8000030000000038,158.7675,157.967497,158.7675,-1.3215180136609663
2016-08-10,27.1775,27.225,26.940001,-0.9982005539076135,24.933481,96034000,377.85278,240.545,116.959999,117.019997,116.309998,116.620003,111.41143,14688405.0,185.399994,185.781906,184.839996,185.119995,160.520477,1618402.0,217.639999,0,212,8,-1.0069891602335697,184.0849995,181.5200045,-1.4927599945320014,-1.448208122506268,28.73,-1.0168941651442027,0.09754599283786779,0.009692342977668897,0.9419099999999787,158.579407,157.63749700000002,158.579407,-1.3285942607640324
2016-08-11,27.129999,27.2325,26.9625,-0.9985755886512456,24.917315,109938000,377.85278,240.545,117.010002,117.370003,116.779999,117.120003,111.889107,12969799.0,185.699997,186.580002,185.600006,186.300003,161.543762,2188740.0,218.649994,0,213,8,-1.0049509872411018,184.445,182.3099975,-1.4927599945320014,-1.4503585127992116,28.395,-1.0147556581547494,0.09522559162325549,0.027319641590618962,0.9799959999999999,159.580002,158.600006,159.580002,-1.332303381390611
2016-08-12,26.945,27.110001,26.945,-0.9972361788525594,24.975037,74641600,377.85278,240.545,116.910004,117.209999,116.790001,117.199997,111.965538,19379036.0,186.139999,186.25,185.518494,185.899994,161.196854,2514802.0,218.460007,0,214,8,-1.0030194492384155,184.445,183.279999,-1.4928985984760657,-1.4503585127992116,28.3925,-1.0126753110633557,0.09160598037077675,0.04064439656486974,0.731505999999996,159.26749999999998,158.53599400000002,159.26749999999998,-1.3367821517934693
2016-08-15,27.035,27.385,27.02,-0.9902712264688344,25.275156,103472800,377.85278,240.545,117.330002,117.970001,117.309998,117.699997,112.443207,11777762.0,186.399994,186.878998,186.330002,186.520004,161.734421,1561712.0,219.089996,0,215,8,-1.000309031170457,184.7945025,184.3294985,-1.4783909020741166,-1.441850816349303,28.387501,-1.0102277724116973,0.09899959128355557,0.05289151357915938,0.5489959999999883,159.833998,159.28500200000002,159.833998,-1.3395693250218978
2016-08-16,27.407499,27.557501,27.3025,-0.9908070332494224,25.252071,135177600,377.85278,240.545,117.470001,117.489998,117.029999,117.050003,111.822243,14161446.0,186.169998,186.369995,185.720001,185.759995,161.075424,1614079.0,217.960007,0,216,8,-0.9980983791537249,185.014496,184.594498,-1.4592166803767725,-1.431005860277699,28.655001,-1.008001635338192,0.09895096441209406,0.06267876762759175,0.6499939999999924,158.999994,158.35,158.999994,-1.3464880899450122
2016-08-17,27.275,27.342501,27.084999,-0.9916642340900249,25.215136,101424000,377.85278,240.545,117.080002,117.300003,116.43,117.260002,112.022842,15980334.0,185.770004,186.225006,185.089996,186.100006,161.370255,2952145.0,218.369995,0,217,8,-0.996360259391407,185.1539995,184.594498,-1.437963408759034,-1.4225917480773798,28.1775,-1.006004554440535,0.0923870826715905,0.06909938999800659,1.135009999999994,158.880007,157.744997,158.880007,-1.3466272771524743
2016-08-18,27.307501,27.4,27.254999,-0.9924143035772892,25.182814,87938800,377.85278,240.545,117.150002,117.459999,116.945,117.290001,112.051498,10036285.0,185.970001,186.410004,185.720001,186.339996,161.578384,2571762.0,218.860001,0,218,8,-0.9950054235175964,185.859497,184.594498,-1.427706296452294,-1.4209088396258178,28.219999,-1.0042115443563906,0.08102179057000072,0.07179590606259305,0.6900029999999902,159.10500399999998,158.415001,159.10500399999998,-1.3443674157304937
2016-08-19,27.192499,27.422501,27.09,-0.9909141646027605,25.247463,101472400,377.85278,240.545,117.099998,117.519997,116.760002,117.260002,112.022842,18742961.0,185.300003,185.645004,184.720001,185.320007,161.261841,2368457.0,218.539993,0,219,8,-0.9936272622357631,185.7994995,184.594498,-1.4136605916358937,-1.40716568872861,28.272499,-1.002439072043699,0.07082015950666402,0.07176296011973114,0.9250030000000038,158.375004,157.450001,158.375004,-1.3446703668503186
2016-08-22,27.215,27.275,26.9625,-0.995468136487737,25.051224,103280800,377.85278,240.545,117.089996,117.550003,116.870003,117.349998,112.108833,14500622.0,184.949997,185.511902,184.460007,185.119995,161.087769,3152753.0,218.529999,0,220,8,-0.9931646847479807,185.6695025,184.594498,-1.4115352972781465,-1.4050154386718041,28.487499,-1.0011387356645138,0.04874319467980691,0.06699696336357314,1.0518950000000018,158.171902,157.120007,158.171902,-1.3420351964805077
2016-08-23,27.147499,27.33,27.1325,-0.9936465605920805,25.129713,85030800,377.85278,240.545,117.790001,118.009499,117.510002,117.559998,112.309441,11997927.0,185.699997,186.130005,185.25,185.300003,161.24437,1648121.0,218.970001,0,221,8,-0.9924918514214938,185.6695025,184.594498,-1.4115352972781465,-1.4050154386718041,28.045,-0.9997983847857341,0.0312021619759838,0.05941833216178431,0.8800050000000113,159.00250400000002,158.122499,159.00250400000002,-1.336491970472736
2016-08-24,27.1425,27.1875,26.92,-0.9980398247317712,24.940405,94700400,377.85278,240.545,117.489998,117.639999,116.410004,116.800003,111.583382,17728656.0,185.059998,185.199997,184.285004,184.660004,160.687531,1882882.0,217.850006,0,222,8,-0.9926012615964908,185.582001,184.594498,-1.4065454536455495,-1.4050154386718041,28.262501,-0.9988861326860741,0.004168961659015885,0.047551747273982495,0.9149930000000097,157.987497,157.07250399999998,157.987497,-1.334707021776489
2016-08-25,26.8475,26.969999,26.67,-1.000504338761354,24.834206,100344800,377.85278,240.545,116.480003,116.970001,116.360001,116.610001,111.401871,24266264.0,184.279999,184.789993,184.100006,184.369995,160.435196,2034992.0,217.699997,0,223,8,-0.9930745907950815,185.48950200000002,184.594498,-1.3922225363207352,-1.3995929559614644,28.129999,-0.9982259111858556,-0.02588225364147917,0.03160687049177707,0.6899870000000021,157.78249300000002,157.09250600000001,157.78249300000002,-1.338080439810828
2016-08-26,26.852501,26.987499,26.577499,-1.0038796300234862,24.688759,111065200,377.85278,240.545,116.660004,117.540001,116.080002,116.779999,111.564285,23895963.0,184.619995,185.539993,183.139999,183.820007,159.956619,3403504.0,217.289993,0,224,8,-0.9939965606227619,184.77500149999997,184.594498,-1.3839060085988892,-1.3995929559614644,28.25,-0.9978672184062359,-0.05989671100756229,0.011548503168254344,2.399994000000021,158.647493,156.247499,158.647493,-1.3386781640078176
2016-08-29,26.655001,26.860001,26.5725,-1.0045225681574124,24.661057,99881200,377.85278,240.545,116.809998,117.250999,116.790001,116.940002,111.717133,11184872.0,183.830002,185.039993,183.830002,184.830002,160.83548,2229783.0,218.360794,0,225,8,-0.9948760186906447,184.77500149999997,184.594498,-1.3792857231205615,-1.3995929559614644,28.262501,-0.9975832161191132,-0.09080510452520046,-0.011133824685481302,1.2099910000000023,158.304992,157.095001,158.304992,-1.3401929458081263
2016-08-30,26.450001,26.625,26.375,-1.008915832297103,24.471745,99455600,377.85278,240.545,116.730003,117.089996,116.160004,116.559998,111.354103,19843301.0,184.929993,185.149994,184.020004,184.509995,160.556976,1866690.0,218.0,0,226,8,-0.996298906199339,184.77500149999997,184.594498,-1.3780382275602712,-1.3995929559614644,28.4725,-0.9976490645672839,-0.12692091212933138,-0.03703328569740756,1.1299899999999923,158.444994,157.315004,158.444994,-1.340633168174279
2016-08-31,26.415001,26.6425,26.41,-1.0083800683776287,24.494833,118649600,377.85278,240.545,116.379997,116.559998,115.949997,116.440002,111.239479,16169794.0,184.25,184.360001,183.270004,183.940002,160.060944,1876350.0,217.380005,0,227,8,-0.9974201159030717,184.635002,184.594498,-1.3750350697210705,-1.3995929559614644,28.514999,-0.9976699361417929,-0.1561996542153657,-0.06403862332905312,1.089997000000011,157.860001,156.770004,157.860001,-1.346266424704569
2016-09-01,26.535,26.700001,26.405001,-1.0050047342543826,24.64028,106806000,377.85278,241.176,116.480003,116.879997,115.910004,116.739998,111.52607,20944727.0,183.729996,184.279999,182.899994,184.100006,160.200226,3003907.0,217.389999,0,228,9,-0.9978473646786716,184.5149995,184.594498,-1.3750350697210705,-1.3995929559614644,29.012501,-0.9974366350415224,-0.17373600658934607,-0.08940772242469644,1.3800050000000113,157.754999,156.374994,157.754999,-1.351220088182277
2016-09-02,26.924999,27.0,26.705,-0.9996470950596378,24.871147,107210000,377.85278,241.176,117.32,117.559998,116.68,117.120003,111.889107,18088215.0,184.940002,185.419998,184.320007,184.860001,160.861526,2652839.0,218.369995,0,229,9,-0.997381162529478,184.5149995,184.594498,-1.375866688765171,-1.3995929559614644,29.075001,-0.9968196233958934,-0.17764769554444976,-0.1105427909381773,1.0999909999999886,158.737497,157.637506,158.737497,-1.3548112904075786
2016-09-06,26.975,27.075001,26.877501,-0.9998078670965937,24.864216,107521600,377.85278,241.176,117.290001,117.849998,117.059998,117.849998,112.586487,18525231.0,185.110001,185.490005,184.449997,185.320007,161.261841,2152326.0,219.030807,0,230,9,-0.9970115220199331,184.2199935,184.594498,-1.375866688765171,-1.3995929559614644,29.334999,-0.9962603492877944,-0.18260175365656633,-0.12851441821845308,1.0400080000000003,158.557504,157.517496,158.557504,-1.3562605103104086
2016-09-07,26.9575,27.190001,26.7675,-0.9962718037975054,25.01659,169457200,377.85278,241.176,117.949997,118.120003,117.470001,117.919998,112.653381,17546872.0,185.369995,185.399994,184.779999,185.320007,161.261841,1803576.0,219.009995,0,231,9,-0.9961524505432111,184.2199935,184.594498,-1.3765135241118513,-1.3995929559614644,29.245001,-0.995477846495933,-0.18043686008557397,-0.14242694527633531,0.6199949999999887,158.47499499999998,157.85500000000002,158.47499499999998,-1.3575869842449266
2016-09-08,26.8125,26.817499,26.309999,-1.0114875205411373,24.360933,212008000,377.85278,241.176,117.57,117.599998,116.919998,117.230003,111.994202,20125319.0,184.679993,185.110001,184.479996,184.820007,160.826736,2229856.0,218.509995,0,232,9,-0.9977762729967101,184.2199935,184.7945025,-1.3830743895547886,-1.3995929559614644,29.407499,-0.9958921260654966,-0.21268529263986038,-0.16048029003931846,0.6300050000000113,158.020001,157.389996,158.020001,-1.3611405288272478
2016-09-09,26.16,26.43,25.782499,-1.0242922782165773,23.809164,186228000,377.85278,241.176,116.230003,116.510002,114.260002,114.279999,109.175949,50813287.0,183.570007,183.75,180.910004,180.910004,157.424393,8242623.0,213.279999,0,233,9,-1.001128528233207,183.20000449999998,183.894501,-1.37535845274227,-1.3995929559614644,29.387501,-0.9972340893984726,-0.26638968639275845,-0.1864526074876568,2.8399960000000135,157.370001,154.530005,157.370001,-1.3644320616302565
2016-09-12,25.6625,26.43,25.6325,-1.0119160888156036,24.342463,181171200,377.85278,241.176,113.639999,116.489998,113.629997,116.330002,111.134384,39645960.0,180.089996,183.639999,179.929993,183.300003,159.504089,7056093.0,216.339996,0,234,9,-1.0020530112786123,182.70999899999998,183.4044955,-1.363669135102386,-1.3995929559614644,29.3675,-0.9975503530619119,-0.28262344966785696,-0.21071564133418585,3.710005999999993,157.8575,154.147494,157.8575,-1.3654617744732358
2016-09-13,26.877501,27.1975,26.809999,-0.9984684572979076,24.921942,248704800,377.85278,241.176,115.730003,116.089996,114.730003,115.290001,110.140816,45863935.0,182.059998,182.320007,180.380005,180.800003,157.328629,7477516.0,213.229996,0,235,9,-1.0007576947216792,182.70999899999998,183.4044955,-1.3551678236831193,-1.3995929559614644,29.280001,-0.9968367028033187,-0.2670312873588799,-0.2267786319872974,1.9400019999999927,155.960006,154.020004,155.960006,-1.375426403404786
2016-09-14,27.182501,28.2575,27.15,-0.9780022755739824,25.803843,443554800,377.85278,241.176,115.43,116.470001,115.379997,115.839996,110.666245,28221762.0,180.839996,181.740005,180.009995,180.429993,157.006592,2990353.0,213.149994,0,236,9,-0.996499765921223,182.70999899999998,183.4044955,-1.3527652567532475,-1.3995929559614644,29.264999,-0.99464412567298,-0.21172314368222875,-0.22775507841915188,1.730009999999993,154.75250599999998,153.022496,154.75250599999998,-1.3860214752542672
2016-09-15,28.465,28.932501,28.372499,-0.9576432252033955,26.681135,359934400,377.85278,241.176,115.889999,117.815002,115.860001,117.639999,112.38588,39466531.0,180.369995,182.619995,180.229996,182.259995,158.599091,3986359.0,215.279999,0,237,9,-0.9897515624722444,182.70999899999998,183.4044955,-1.3520259925955729,-1.3995929559614644,29.15,-0.9910901900477418,-0.12615711460352813,-0.21016631119309845,2.389998999999989,154.677496,152.287497,154.677496,-1.3961907976132555
2016-09-16,28.780001,29.032499,28.51,-0.9611256906799794,26.531069,319547600,377.85278,241.176,117.220001,117.412003,116.709999,117.290001,112.051498,27596527.0,181.5,181.5,180.440002,180.970001,157.78331,2844334.0,213.369995,0,238,9,-0.9845795623928184,182.70999899999998,183.4044955,-1.3520259925955729,-1.3995929559614644,29.4125,-0.9880601537836837,-0.06867395071998846,-0.1837544024969844,1.0599980000000073,152.60750000000002,151.547502,152.60750000000002,-1.415972664025051
2016-09-19,28.797501,29.045,28.3125,-0.9683049272009376,26.221708,188092000,377.85278,241.176,117.57,117.949997,116.550003,116.779999,111.564285,16222870.0,181.880005,182.320007,180.669998,180.979996,157.791962,2260410.0,213.410004,0,239,9,-0.9813123998941732,182.66499349999998,183.4044955,-1.3413993960591304,-1.394918418019923,29.5625,-0.9857918940754742,-0.04172713958393557,-0.15683974225819122,1.6500090000000114,153.590007,151.939998,153.590007,-1.4314149341408662
2016-09-20,28.262501,28.530001,28.127501,-0.9683585035928851,26.2194,138057200,377.85278,241.176,117.190002,117.480003,116.800003,117.0,111.774452,18078584.0,181.809998,182.039993,181.029999,181.050003,157.852997,1997763.0,213.419998,0,240,9,-0.978556154983374,182.519997,183.4044955,-1.332436028370318,-1.394918418019923,28.897499,-0.9836956635259929,-0.02382479335746093,-0.13146461091061976,1.009994000000006,153.644993,152.634999,153.644993,-1.4471356441745518
